Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR3078035,2020-01-15 14:00:57,2022-07-24 16:28:54,94112,85124350,0,904,67,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3078/ERR3078035/ERR3078035.lite.1,ERX3138923,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP113349,PRJEB30861,,601358,ERS3036289,SAMEA5228847,simple,1773,Mycobacterium tuberculosis,SAMEA5228847,,,,,,,no,,,,,MODMEDMICRO,ERA1719436,,public,927437182C230B9EF9A7A749AFD172EC,9A4599AFAEAA806521F66BFED6FD7B71
ERR3078036,2020-01-15 14:00:57,2022-07-24 16:29:12,179165,119996784,0,669,94,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR003/3078/ERR3078036/ERR3078036.lite.2,ERX3138924,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP113349,PRJEB30861,,601358,ERS3036290,SAMEA5228848,simple,1773,Mycobacterium tuberculosis,SAMEA5228848,,,,,,,no,,,,,MODMEDMICRO,ERA1719436,,public,FA2D980CA2D165571E03B872C4088F61,B3BBC6B911B0C5A006F3A69217D1D904
ERR3863207,2020-02-05 13:48:35,2020-02-05 16:58:23,86767,208066142,0,2397,176,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863207/ERR3863207.lite.1,ERX3875241,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281776,SAMEA6517359,simple,1773,Mycobacterium tuberculosis,SAMEA6517359,,,,,,,no,,,,,LSHTM,ERA2367551,,public,074F12381BACD5BF88E3D40515F5F9E1,A15B86A824308E9439B2984E62600D34
ERR3863208,2020-02-05 13:48:35,2020-02-05 16:57:55,113371,224366624,0,1979,190,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863208/ERR3863208.lite.1,ERX3875242,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281777,SAMEA6517360,simple,1773,Mycobacterium tuberculosis,SAMEA6517360,,,,,,,no,,,,,LSHTM,ERA2367551,,public,F79DA93A41784256D55584040C551DF2,9A4FF3E55E9A59E8623A3CD0D81D7503
ERR3863209,2020-02-05 13:48:35,2020-02-05 16:57:24,129161,225127719,0,1743,190,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863209/ERR3863209.lite.1,ERX3875243,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281778,SAMEA6517361,simple,1773,Mycobacterium tuberculosis,SAMEA6517361,,,,,,,no,,,,,LSHTM,ERA2367551,,public,9BCDC8D9ABB65FA4C3ADC58C2BB751E0,58CD0D08DB79C1B918A476EEF1A0769E
ERR3863210,2020-02-05 13:48:35,2020-02-05 16:57:47,223319,326430411,0,1461,261,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863210/ERR3863210.lite.1,ERX3875244,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281779,SAMEA6517362,simple,1773,Mycobacterium tuberculosis,SAMEA6517362,,,,,,,no,,,,,LSHTM,ERA2367551,,public,9C370F96841F9EFA2139CD441BA286EE,C6145AA1A5729607C9D6BA9701D952F6
ERR3863211,2020-02-05 13:48:35,2020-02-05 16:57:12,157771,188042830,0,1191,150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863211/ERR3863211.lite.1,ERX3875245,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281780,SAMEA6517363,simple,1773,Mycobacterium tuberculosis,SAMEA6517363,,,,,,,no,,,,,LSHTM,ERA2367551,,public,B21B258742EC0D3E2BFD82A790B73000,A835429742DAFAE1CE65CAD6A2290F3D
ERR3863212,2020-02-05 13:48:35,2020-02-05 16:57:51,91439,188720924,0,2063,159,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863212/ERR3863212.lite.1,ERX3875246,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281781,SAMEA6517364,simple,1773,Mycobacterium tuberculosis,SAMEA6517364,,,,,,,no,,,,,LSHTM,ERA2367551,,public,751EB7DE5B0685A72913EEA5029651F1,F7A41545743774142D01ED4BBFA85B93
ERR3863213,2020-02-05 13:48:35,2020-02-05 16:57:51,143420,259139077,0,1806,219,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863213/ERR3863213.lite.1,ERX3875247,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281782,SAMEA6517365,simple,1773,Mycobacterium tuberculosis,SAMEA6517365,,,,,,,no,,,,,LSHTM,ERA2367551,,public,C9F07963E3A10870D3EE84F1A4AFBBD6,22FDE25932995EB4AC405E0B4106169F
ERR3863214,2020-02-05 13:48:35,2020-02-05 16:57:54,194814,332512224,0,1706,281,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863214/ERR3863214.lite.1,ERX3875248,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281783,SAMEA6517366,simple,1773,Mycobacterium tuberculosis,SAMEA6517366,,,,,,,no,,,,,LSHTM,ERA2367551,,public,41B553CCD9B59EA6449762BB2FED16BE,E495C5454BFDAF8785BAC4D97C0AA66A
ERR3863215,2020-02-05 13:48:35,2020-02-05 16:57:59,248833,408771367,0,1642,347,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863215/ERR3863215.lite.1,ERX3875249,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281784,SAMEA6517367,simple,1773,Mycobacterium tuberculosis,SAMEA6517367,,,,,,,no,,,,,LSHTM,ERA2367551,,public,B516F0818C8AA26985CBBA84A0026D58,38AF677A5B41967233B0E677D03D3625
ERR3863216,2020-02-05 13:48:35,2020-02-05 16:57:35,90099,164810153,0,1829,139,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863216/ERR3863216.lite.1,ERX3875250,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281785,SAMEA6517368,simple,1773,Mycobacterium tuberculosis,SAMEA6517368,,,,,,,no,,,,,LSHTM,ERA2367551,,public,9ABF00CFB4A1C42AFB53D49A5BB113B2,09C7C1A5290677C392B6AF02841DF3C2
ERR3863217,2020-02-05 13:48:35,2020-02-05 16:57:31,153667,188425774,0,1226,151,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863217/ERR3863217.lite.1,ERX3875251,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281786,SAMEA6517369,simple,1773,Mycobacterium tuberculosis,SAMEA6517369,,,,,,,no,,,,,LSHTM,ERA2367551,,public,34CFFE0C44614CC71AB7154FAFEFBAE9,78B6B949861C9092B4D4233AC1C47905
ERR3863218,2020-02-05 13:48:35,2020-02-05 16:58:26,61118,210235589,0,3439,177,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863218/ERR3863218.lite.1,ERX3875252,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281787,SAMEA6517370,simple,1773,Mycobacterium tuberculosis,SAMEA6517370,,,,,,,no,,,,,LSHTM,ERA2367551,,public,7BB4AF2446639DB3A1A1FE41A3E1D655,DFF03D16FEEE5BCFE6AC870EC992FEC6
ERR3863219,2020-02-05 13:48:35,2020-02-05 16:58:16,131045,266490506,0,2033,225,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863219/ERR3863219.lite.1,ERX3875253,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281788,SAMEA6517371,simple,1773,Mycobacterium tuberculosis,SAMEA6517371,,,,,,,no,,,,,LSHTM,ERA2367551,,public,84AEFC1648C0449FA63A3A9ED6CFE9FE,A5A19556B7FB06AB4A68A96DA36D43D1
ERR3863220,2020-02-05 13:48:35,2020-02-05 16:58:41,296157,788497416,0,2662,668,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863220/ERR3863220.lite.1,ERX3875254,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281789,SAMEA6517372,simple,1773,Mycobacterium tuberculosis,SAMEA6517372,,,,,,,no,,,,,LSHTM,ERA2367551,,public,F92BC2B0564D55EBDE103FC3F3E572F8,1FEAE79097356E7E5F656E8944F59692
ERR3863221,2020-02-05 13:48:35,2020-02-05 16:57:31,109261,217653676,0,1992,184,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863221/ERR3863221.lite.1,ERX3875255,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281790,SAMEA6517373,simple,1773,Mycobacterium tuberculosis,SAMEA6517373,,,,,,,no,,,,,LSHTM,ERA2367551,,public,D200259A5E1107D4D75E4E38F1148C27,BA497B492C5120CB024F61C5D692A8D4
ERR3863222,2020-02-05 13:48:35,2020-02-05 16:58:21,76577,250030148,0,3265,211,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863222/ERR3863222.lite.1,ERX3875256,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281791,SAMEA6517374,simple,1773,Mycobacterium tuberculosis,SAMEA6517374,,,,,,,no,,,,,LSHTM,ERA2367551,,public,95AF831AFCAE0B4DF9C00316F34EFA53,8430DB999E0DE8C8D81F988CCEE8DC4F
ERR3863223,2020-02-05 13:48:35,2020-02-05 16:57:23,175930,233980472,0,1329,187,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863223/ERR3863223.lite.1,ERX3875257,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281792,SAMEA6517375,simple,1773,Mycobacterium tuberculosis,SAMEA6517375,,,,,,,no,,,,,LSHTM,ERA2367551,,public,3BCF2250839FF966A2731060AD666711,265EED558671174A7FB70BD7B66A3C5D
ERR3863224,2020-02-05 13:48:35,2020-02-05 16:57:58,201410,370569680,0,1839,314,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863224/ERR3863224.lite.1,ERX3875258,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281793,SAMEA6517376,simple,1773,Mycobacterium tuberculosis,SAMEA6517376,,,,,,,no,,,,,LSHTM,ERA2367551,,public,445D45D8F25ADE2CA1CDB647E32D8A41,A687324612369F7D1107A9BC332E18F2
ERR3863225,2020-02-05 13:48:35,2020-02-05 16:57:51,165564,331798973,0,2004,281,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863225/ERR3863225.lite.1,ERX3875259,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281794,SAMEA6517377,simple,1773,Mycobacterium tuberculosis,SAMEA6517377,,,,,,,no,,,,,LSHTM,ERA2367551,,public,3082D492484B11DF03F4C94A9824C53E,E4D2977AEC6AFB8EC0C3A5683AB37E38
ERR3863226,2020-02-05 13:48:35,2020-02-05 16:58:41,203007,433425879,0,2135,366,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863226/ERR3863226.lite.1,ERX3875260,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281795,SAMEA6517378,simple,1773,Mycobacterium tuberculosis,SAMEA6517378,,,,,,,no,,,,,LSHTM,ERA2367551,,public,B506BC160451C91DEC536FBF5402F41F,CBEAED8DB729A8827F98900FE02AD56D
ERR3863227,2020-02-05 13:48:35,2020-02-05 16:57:23,224948,241585024,0,1073,193,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863227/ERR3863227.lite.1,ERX3875261,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281796,SAMEA6517379,simple,1773,Mycobacterium tuberculosis,SAMEA6517379,,,,,,,no,,,,,LSHTM,ERA2367551,,public,EA61CE53F4C6E3AB48225E63F9299BD2,4BAC6915C4DC3A0F8ACE289FB5F90E28
ERR3863228,2020-02-05 13:48:35,2020-02-05 16:57:06,196627,237978761,0,1210,190,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863228/ERR3863228.lite.1,ERX3875262,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281797,SAMEA6517380,simple,1773,Mycobacterium tuberculosis,SAMEA6517380,,,,,,,no,,,,,LSHTM,ERA2367551,,public,35C9832935AC05D402DCEACD2735BEBF,74AF97AB4DD3CE0440B5AB12C2885D5A
ERR3863229,2020-02-05 13:48:36,2020-02-05 16:57:22,278337,307350493,0,1104,246,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863229/ERR3863229.lite.1,ERX3875263,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281798,SAMEA6517381,simple,1773,Mycobacterium tuberculosis,SAMEA6517381,,,,,,,no,,,,,LSHTM,ERA2367551,,public,A8EDE69528CBF3EFAF6DD8601021F318,3F7A2658DAC5AC0CB75AC10C29252700
ERR3863230,2020-02-05 13:48:36,2020-02-05 16:57:43,478768,586328926,0,1224,496,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863230/ERR3863230.lite.1,ERX3875264,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281799,SAMEA6517382,simple,1773,Mycobacterium tuberculosis,SAMEA6517382,,,,,,,no,,,,,LSHTM,ERA2367551,,public,107DEC8D7AE9819E1B4BEF763973EEEC,74779D59A9140B24DF62C3218222ABB1
ERR3863231,2020-02-05 13:48:36,2020-02-05 16:58:22,617965,747661769,0,1209,632,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863231/ERR3863231.lite.1,ERX3875265,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281800,SAMEA6517383,simple,1773,Mycobacterium tuberculosis,SAMEA6517383,,,,,,,no,,,,,LSHTM,ERA2367551,,public,60A7CC1351FD8A0C8174521A575A63EC,0AB206F3F17E1C302626E17736D41086
ERR3863232,2020-02-05 13:48:36,2020-02-05 16:57:35,263686,388012269,0,1471,329,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863232/ERR3863232.lite.1,ERX3875266,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281801,SAMEA6517384,simple,1773,Mycobacterium tuberculosis,SAMEA6517384,,,,,,,no,,,,,LSHTM,ERA2367551,,public,69FAB5A43B5425CD1FB42A8A0A68F02E,BEFC317967FDA941C14B8CCF531DBA62
ERR3863233,2020-02-05 13:48:36,2020-02-05 16:58:03,245105,383817939,0,1565,306,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863233/ERR3863233.lite.1,ERX3875267,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281802,SAMEA6517385,simple,1773,Mycobacterium tuberculosis,SAMEA6517385,,,,,,,no,,,,,LSHTM,ERA2367551,,public,EEE874826E1F97213ADC1458EDED326F,9D88E01FB190DFA60EE87A4B3DF7D13F
ERR3863234,2020-02-05 13:48:36,2020-02-05 16:57:23,397219,386086994,0,971,309,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863234/ERR3863234.lite.1,ERX3875268,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281803,SAMEA6517386,simple,1773,Mycobacterium tuberculosis,SAMEA6517386,,,,,,,no,,,,,LSHTM,ERA2367551,,public,ABF8C09746E89A0875F594AE65620101,69DDD9913C66973FF56E769B1F6685E3
ERR3863235,2020-02-05 13:48:36,2020-02-05 16:57:41,263092,361434223,0,1373,288,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863235/ERR3863235.lite.1,ERX3875269,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281804,SAMEA6517387,simple,1773,Mycobacterium tuberculosis,SAMEA6517387,,,,,,,no,,,,,LSHTM,ERA2367551,,public,BBC32704113E9CC32A816D4DDD03EB1C,FF901B4770B777951C9C9CDFE06D063B
ERR3863236,2020-02-05 13:48:36,2020-02-05 16:58:45,883226,1078748297,0,1221,913,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863236/ERR3863236.lite.1,ERX3875270,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281805,SAMEA6517388,simple,1773,Mycobacterium tuberculosis,SAMEA6517388,,,,,,,no,,,,,LSHTM,ERA2367551,,public,045325B3F6906E5E47083FCBC39E6191,C6423E636BA5038A3D9EA16B39E5D958
ERR3863237,2020-02-05 13:48:36,2020-02-05 16:58:28,264420,517338147,0,1956,439,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863237/ERR3863237.lite.1,ERX3875271,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281806,SAMEA6517389,simple,1773,Mycobacterium tuberculosis,SAMEA6517389,,,,,,,no,,,,,LSHTM,ERA2367551,,public,205BFD0642EAC4BA9CAD873DF27C2522,B040F28A8E432E808A8AEADAC803CB9B
ERR3863238,2020-02-05 13:48:36,2020-02-05 16:58:30,293061,526943936,0,1798,446,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863238/ERR3863238.lite.1,ERX3875272,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281807,SAMEA6517390,simple,1773,Mycobacterium tuberculosis,SAMEA6517390,,,,,,,no,,,,,LSHTM,ERA2367551,,public,77C219DD3EBF2DDF0BC40873A771EB70,987989662F8F160040C961F1FD778830
ERR3863239,2020-02-05 13:48:36,2020-02-05 16:57:59,219224,395126292,0,1802,334,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863239/ERR3863239.lite.1,ERX3875273,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281808,SAMEA6517391,simple,1773,Mycobacterium tuberculosis,SAMEA6517391,,,,,,,no,,,,,LSHTM,ERA2367551,,public,62CDBBE571EEB3D9C39D128989F5334A,CD6C07D0332294EB0740FADD9A5405AB
ERR3863240,2020-02-05 13:48:36,2020-02-05 16:58:07,175784,334745935,0,1904,283,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3863/ERR3863240/ERR3863240.lite.1,ERX3875274,unspecified,WGS,PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP112081,PRJEB29732,,545671,ERS4281809,SAMEA6517392,simple,1773,Mycobacterium tuberculosis,SAMEA6517392,,,,,,,no,,,,,LSHTM,ERA2367551,,public,F748750AC99806C3ACBFB4A5CB6069C9,E535F7317CA7D16DE812581D5CE3C179
SRR29081082,2024-05-20 03:35:24,2024-05-20 03:30:18,170706,107170207,0,627,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081082/SRR29081082.1,SRX24605312,TH-19-3424,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402,SRS21342988,SAMN41453988,simple,1773,Mycobacterium tuberculosis,TH-19-3424,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,AFFA8C2C446C06090E0667E1B0B5F115,5BDB55B4D3240932F9547B399D22F34E
SRR29081081,2024-05-20 03:35:24,2024-05-20 03:30:22,204295,140621342,0,688,126,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081081/SRR29081081.1,SRX24605313,TH-19-3712,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402,SRS21342989,SAMN41453989,simple,1773,Mycobacterium tuberculosis,TH-19-3712,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,DD6282508C74E46C6FEA947E32BD64BF,6E2D4542B661E2991562FC423B6C87B3
SRR29081080,2024-05-20 03:35:24,2024-05-20 03:30:00,108587,80090551,0,737,71,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081080/SRR29081080.1,SRX24605314,TH-19-3928,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402,SRS21342990,SAMN41453990,simple,1773,Mycobacterium tuberculosis,TH-19-3928,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,1E50915AF9AA3D80396B71D5D58149B0,AF8A9B0EBAF5DBCB700720931036F5BC
SRR29081079,2024-05-20 03:35:24,2024-05-20 03:30:19,318993,264453584,0,829,232,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081079/SRR29081079.1,SRX24605315,TH-19-4055,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402,SRS21342991,SAMN41453991,simple,1773,Mycobacterium tuberculosis,TH-19-4055,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,938A1C4DE4D2E2C05E6D5549B01F6B4E,E174DCFA6E2CF8B90630B047168214C0
SRR29081078,2024-05-20 03:35:24,2024-05-20 03:30:13,417017,266080437,0,638,238,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081078/SRR29081078.1,SRX24605316,TH-19-4279,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402,SRS21342992,SAMN41453992,simple,1773,Mycobacterium tuberculosis,TH-19-4279,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,510BFAB2878DE3A6F4D33D6D5C9DF2B8,7DE7C382E11F95E536C6612761CAD8CF
SRR29081077,2024-05-20 03:35:24,2024-05-20 03:30:07,100191,95521862,0,953,83,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081077/SRR29081077.1,SRX24605317,TH-19-4361,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402,SRS21342993,SAMN41453993,simple,1773,Mycobacterium tuberculosis,TH-19-4361,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,0395D8663086D1B6878BE31E1C75775E,8F3BB41CFF3F47E44807EC01AC4F0D92
SRR29081076,2024-05-20 03:35:24,2024-05-20 03:30:13,173077,150332289,0,868,132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081076/SRR29081076.1,SRX24605318,TH-19-5082,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402,SRS21342994,SAMN41453994,simple,1773,Mycobacterium tuberculosis,TH-19-5082,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,9BEBDFEF8986C691287BD61431D5D292,A7BAE7CD143B00B662360ED381089DEE
